,GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME_E,RK9E001,NAME_M,RK9M001
2737,G4804290,2005-2009,,,Texas,48,Stephens County,429,,,,,,,,,,,,,,,,,,,,,,,,,,"Stephens County, Texas",9474,"Stephens County, Texas",0
2738,G4804310,2005-2009,,,Texas,48,Sterling County,431,,,,,,,,,,,,,,,,,,,,,,,,,,"Sterling County, Texas",1114,"Sterling County, Texas",134
2739,G4804330,2005-2009,,,Texas,48,Stonewall County,433,,,,,,,,,,,,,,,,,,,,,,,,,,"Stonewall County, Texas",1381,"Stonewall County, Texas",87
2740,G4804350,2005-2009,,,Texas,48,Sutton County,435,,,,,,,,,,,,,,,,,,,,,,,,,,"Sutton County, Texas",4270,"Sutton County, Texas",0
2741,G4804370,2005-2009,,,Texas,48,Swisher County,437,,,,,,,,,,,,,,,,,,,,,,,,,,"Swisher County, Texas",7609,"Swisher County, Texas",0
2742,G4804390,2005-2009,,,Texas,48,Tarrant County,439,,,,,,,,,,,,,,,,,,,,,,,,,,"Tarrant County, Texas",1704943,"Tarrant County, Texas",0
2743,G4804410,2005-2009,,,Texas,48,Taylor County,441,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor County, Texas",126587,"Taylor County, Texas",0
2744,G4804430,2005-2009,,,Texas,48,Terrell County,443,,,,,,,,,,,,,,,,,,,,,,,,,,"Terrell County, Texas",810,"Terrell County, Texas",120
2745,G4804450,2005-2009,,,Texas,48,Terry County,445,,,,,,,,,,,,,,,,,,,,,,,,,,"Terry County, Texas",12154,"Terry County, Texas",0
2746,G4804470,2005-2009,,,Texas,48,Throckmorton County,447,,,,,,,,,,,,,,,,,,,,,,,,,,"Throckmorton County, Texas",1630,"Throckmorton County, Texas",128
2747,G4804490,2005-2009,,,Texas,48,Titus County,449,,,,,,,,,,,,,,,,,,,,,,,,,,"Titus County, Texas",29111,"Titus County, Texas",0
2748,G4804510,2005-2009,,,Texas,48,Tom Green County,451,,,,,,,,,,,,,,,,,,,,,,,,,,"Tom Green County, Texas",106643,"Tom Green County, Texas",0
2749,G4804530,2005-2009,,,Texas,48,Travis County,453,,,,,,,,,,,,,,,,,,,,,,,,,,"Travis County, Texas",966761,"Travis County, Texas",0
2750,G4804550,2005-2009,,,Texas,48,Trinity County,455,,,,,,,,,,,,,,,,,,,,,,,,,,"Trinity County, Texas",14005,"Trinity County, Texas",0
2751,G4804570,2005-2009,,,Texas,48,Tyler County,457,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyler County, Texas",20340,"Tyler County, Texas",0
2752,G4804590,2005-2009,,,Texas,48,Upshur County,459,,,,,,,,,,,,,,,,,,,,,,,,,,"Upshur County, Texas",37635,"Upshur County, Texas",0
2753,G4804610,2005-2009,,,Texas,48,Upton County,461,,,,,,,,,,,,,,,,,,,,,,,,,,"Upton County, Texas",3046,"Upton County, Texas",0
2754,G4804630,2005-2009,,,Texas,48,Uvalde County,463,,,,,,,,,,,,,,,,,,,,,,,,,,"Uvalde County, Texas",26623,"Uvalde County, Texas",0
2755,G4804650,2005-2009,,,Texas,48,Val Verde County,465,,,,,,,,,,,,,,,,,,,,,,,,,,"Val Verde County, Texas",47533,"Val Verde County, Texas",0
2756,G4804670,2005-2009,,,Texas,48,Van Zandt County,467,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Zandt County, Texas",51874,"Van Zandt County, Texas",0
2757,G4804690,2005-2009,,,Texas,48,Victoria County,469,,,,,,,,,,,,,,,,,,,,,,,,,,"Victoria County, Texas",86206,"Victoria County, Texas",0
2758,G4804710,2005-2009,,,Texas,48,Walker County,471,,,,,,,,,,,,,,,,,,,,,,,,,,"Walker County, Texas",63928,"Walker County, Texas",0
2759,G4804730,2005-2009,,,Texas,48,Waller County,473,,,,,,,,,,,,,,,,,,,,,,,,,,"Waller County, Texas",35552,"Waller County, Texas",0
2760,G4804750,2005-2009,,,Texas,48,Ward County,475,,,,,,,,,,,,,,,,,,,,,,,,,,"Ward County, Texas",10297,"Ward County, Texas",0
2761,G4804770,2005-2009,,,Texas,48,Washington County,477,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Texas",32152,"Washington County, Texas",0
2762,G4804790,2005-2009,,,Texas,48,Webb County,479,,,,,,,,,,,,,,,,,,,,,,,,,,"Webb County, Texas",231035,"Webb County, Texas",0
2763,G4804810,2005-2009,,,Texas,48,Wharton County,481,,,,,,,,,,,,,,,,,,,,,,,,,,"Wharton County, Texas",40919,"Wharton County, Texas",0
2764,G4804830,2005-2009,,,Texas,48,Wheeler County,483,,,,,,,,,,,,,,,,,,,,,,,,,,"Wheeler County, Texas",4763,"Wheeler County, Texas",0
2765,G4804850,2005-2009,,,Texas,48,Wichita County,485,,,,,,,,,,,,,,,,,,,,,,,,,,"Wichita County, Texas",128464,"Wichita County, Texas",0
2766,G4804870,2005-2009,,,Texas,48,Wilbarger County,487,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilbarger County, Texas",13725,"Wilbarger County, Texas",0
2767,G4804890,2005-2009,,,Texas,48,Willacy County,489,,,,,,,,,,,,,,,,,,,,,,,,,,"Willacy County, Texas",20364,"Willacy County, Texas",0
2768,G4804910,2005-2009,,,Texas,48,Williamson County,491,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamson County, Texas",372438,"Williamson County, Texas",0
2769,G4804930,2005-2009,,,Texas,48,Wilson County,493,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, Texas",39033,"Wilson County, Texas",0
2770,G4804950,2005-2009,,,Texas,48,Winkler County,495,,,,,,,,,,,,,,,,,,,,,,,,,,"Winkler County, Texas",6583,"Winkler County, Texas",0
2771,G4804970,2005-2009,,,Texas,48,Wise County,497,,,,,,,,,,,,,,,,,,,,,,,,,,"Wise County, Texas",57615,"Wise County, Texas",0
2772,G4804990,2005-2009,,,Texas,48,Wood County,499,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood County, Texas",42104,"Wood County, Texas",0
2773,G4805010,2005-2009,,,Texas,48,Yoakum County,501,,,,,,,,,,,,,,,,,,,,,,,,,,"Yoakum County, Texas",7453,"Yoakum County, Texas",0
2774,G4805030,2005-2009,,,Texas,48,Young County,503,,,,,,,,,,,,,,,,,,,,,,,,,,"Young County, Texas",17701,"Young County, Texas",0
2775,G4805050,2005-2009,,,Texas,48,Zapata County,505,,,,,,,,,,,,,,,,,,,,,,,,,,"Zapata County, Texas",13561,"Zapata County, Texas",0
2776,G4805070,2005-2009,,,Texas,48,Zavala County,507,,,,,,,,,,,,,,,,,,,,,,,,,,"Zavala County, Texas",11620,"Zavala County, Texas",0
2777,G4900010,2005-2009,,,Utah,49,Beaver County,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Beaver County, Utah",6139,"Beaver County, Utah",0
2778,G4900030,2005-2009,,,Utah,49,Box Elder County,3,,,,,,,,,,,,,,,,,,,,,,,,,,"Box Elder County, Utah",47897,"Box Elder County, Utah",0
2779,G4900050,2005-2009,,,Utah,49,Cache County,5,,,,,,,,,,,,,,,,,,,,,,,,,,"Cache County, Utah",109347,"Cache County, Utah",0
2780,G4900070,2005-2009,,,Utah,49,Carbon County,7,,,,,,,,,,,,,,,,,,,,,,,,,,"Carbon County, Utah",19536,"Carbon County, Utah",0
2781,G4900090,2005-2009,,,Utah,49,Daggett County,9,,,,,,,,,,,,,,,,,,,,,,,,,,"Daggett County, Utah",779,"Daggett County, Utah",133
2782,G4900110,2005-2009,,,Utah,49,Davis County,11,,,,,,,,,,,,,,,,,,,,,,,,,,"Davis County, Utah",286502,"Davis County, Utah",0
2783,G4900130,2005-2009,,,Utah,49,Duchesne County,13,,,,,,,,,,,,,,,,,,,,,,,,,,"Duchesne County, Utah",16327,"Duchesne County, Utah",0
2784,G4900150,2005-2009,,,Utah,49,Emery County,15,,,,,,,,,,,,,,,,,,,,,,,,,,"Emery County, Utah",10408,"Emery County, Utah",0
2785,G4900170,2005-2009,,,Utah,49,Garfield County,17,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Utah",4488,"Garfield County, Utah",0
2786,G4900190,2005-2009,,,Utah,49,Grand County,19,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand County, Utah",9407,"Grand County, Utah",0
2787,G4900210,2005-2009,,,Utah,49,Iron County,21,,,,,,,,,,,,,,,,,,,,,,,,,,"Iron County, Utah",42752,"Iron County, Utah",0
2788,G4900230,2005-2009,,,Utah,49,Juab County,23,,,,,,,,,,,,,,,,,,,,,,,,,,"Juab County, Utah",9563,"Juab County, Utah",0
2789,G4900250,2005-2009,,,Utah,49,Kane County,25,,,,,,,,,,,,,,,,,,,,,,,,,,"Kane County, Utah",6447,"Kane County, Utah",0
2790,G4900270,2005-2009,,,Utah,49,Millard County,27,,,,,,,,,,,,,,,,,,,,,,,,,,"Millard County, Utah",12007,"Millard County, Utah",0
2791,G4900290,2005-2009,,,Utah,49,Morgan County,29,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Utah",8381,"Morgan County, Utah",0
2792,G4900310,2005-2009,,,Utah,49,Piute County,31,,,,,,,,,,,,,,,,,,,,,,,,,,"Piute County, Utah",1516,"Piute County, Utah",133
2793,G4900330,2005-2009,,,Utah,49,Rich County,33,,,,,,,,,,,,,,,,,,,,,,,,,,"Rich County, Utah",2067,"Rich County, Utah",0
2794,G4900350,2005-2009,,,Utah,49,Salt Lake County,35,,,,,,,,,,,,,,,,,,,,,,,,,,"Salt Lake County, Utah",1000299,"Salt Lake County, Utah",0
2795,G4900370,2005-2009,,,Utah,49,San Juan County,37,,,,,,,,,,,,,,,,,,,,,,,,,,"San Juan County, Utah",14429,"San Juan County, Utah",0
2796,G4900390,2005-2009,,,Utah,49,Sanpete County,39,,,,,,,,,,,,,,,,,,,,,,,,,,"Sanpete County, Utah",24742,"Sanpete County, Utah",0
2797,G4900410,2005-2009,,,Utah,49,Sevier County,41,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Utah",19603,"Sevier County, Utah",0
2798,G4900430,2005-2009,,,Utah,49,Summit County,43,,,,,,,,,,,,,,,,,,,,,,,,,,"Summit County, Utah",35644,"Summit County, Utah",0
2799,G4900450,2005-2009,,,Utah,49,Tooele County,45,,,,,,,,,,,,,,,,,,,,,,,,,,"Tooele County, Utah",54473,"Tooele County, Utah",0
2800,G4900470,2005-2009,,,Utah,49,Uintah County,47,,,,,,,,,,,,,,,,,,,,,,,,,,"Uintah County, Utah",29014,"Uintah County, Utah",0
2801,G4900490,2005-2009,,,Utah,49,Utah County,49,,,,,,,,,,,,,,,,,,,,,,,,,,"Utah County, Utah",504990,"Utah County, Utah",0
2802,G4900510,2005-2009,,,Utah,49,Wasatch County,51,,,,,,,,,,,,,,,,,,,,,,,,,,"Wasatch County, Utah",20318,"Wasatch County, Utah",0
2803,G4900530,2005-2009,,,Utah,49,Washington County,53,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Utah",130258,"Washington County, Utah",0
2804,G4900550,2005-2009,,,Utah,49,Wayne County,55,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Utah",2502,"Wayne County, Utah",0
2805,G4900570,2005-2009,,,Utah,49,Weber County,57,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber County, Utah",221981,"Weber County, Utah",0
2806,G5000010,2005-2009,,,Vermont,50,Addison County,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Addison County, Vermont",36659,"Addison County, Vermont",0
2807,G5000030,2005-2009,,,Vermont,50,Bennington County,3,,,,,,,,,,,,,,,,,,,,,,,,,,"Bennington County, Vermont",36466,"Bennington County, Vermont",0
2808,G5000050,2005-2009,,,Vermont,50,Caledonia County,5,,,,,,,,,,,,,,,,,,,,,,,,,,"Caledonia County, Vermont",30356,"Caledonia County, Vermont",0
2809,G5000070,2005-2009,,,Vermont,50,Chittenden County,7,,,,,,,,,,,,,,,,,,,,,,,,,,"Chittenden County, Vermont",150924,"Chittenden County, Vermont",0
2810,G5000090,2005-2009,,,Vermont,50,Essex County,9,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Vermont",6436,"Essex County, Vermont",0
2811,G5000110,2005-2009,,,Vermont,50,Franklin County,11,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Vermont",47861,"Franklin County, Vermont",0
2812,G5000130,2005-2009,,,Vermont,50,Grand Isle County,13,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Isle County, Vermont",7575,"Grand Isle County, Vermont",0
2813,G5000150,2005-2009,,,Vermont,50,Lamoille County,15,,,,,,,,,,,,,,,,,,,,,,,,,,"Lamoille County, Vermont",25253,"Lamoille County, Vermont",0
2814,G5000170,2005-2009,,,Vermont,50,Orange County,17,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Vermont",28977,"Orange County, Vermont",0
2815,G5000190,2005-2009,,,Vermont,50,Orleans County,19,,,,,,,,,,,,,,,,,,,,,,,,,,"Orleans County, Vermont",27265,"Orleans County, Vermont",0
2816,G5000210,2005-2009,,,Vermont,50,Rutland County,21,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutland County, Vermont",63306,"Rutland County, Vermont",0
2817,G5000230,2005-2009,,,Vermont,50,Washington County,23,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Vermont",58788,"Washington County, Vermont",0
2818,G5000250,2005-2009,,,Vermont,50,Windham County,25,,,,,,,,,,,,,,,,,,,,,,,,,,"Windham County, Vermont",43627,"Windham County, Vermont",0
2819,G5000270,2005-2009,,,Vermont,50,Windsor County,27,,,,,,,,,,,,,,,,,,,,,,,,,,"Windsor County, Vermont",56921,"Windsor County, Vermont",0
2820,G5100010,2005-2009,,,Virginia,51,Accomack County,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Accomack County, Virginia",38522,"Accomack County, Virginia",0
2821,G5100030,2005-2009,,,Virginia,51,Albemarle County,3,,,,,,,,,,,,,,,,,,,,,,,,,,"Albemarle County, Virginia",92866,"Albemarle County, Virginia",0
2822,G5100050,2005-2009,,,Virginia,51,Alleghany County,5,,,,,,,,,,,,,,,,,,,,,,,,,,"Alleghany County, Virginia",16397,"Alleghany County, Virginia",0
2823,G5100070,2005-2009,,,Virginia,51,Amelia County,7,,,,,,,,,,,,,,,,,,,,,,,,,,"Amelia County, Virginia",12581,"Amelia County, Virginia",0
2824,G5100090,2005-2009,,,Virginia,51,Amherst County,9,,,,,,,,,,,,,,,,,,,,,,,,,,"Amherst County, Virginia",32185,"Amherst County, Virginia",0
2825,G5100110,2005-2009,,,Virginia,51,Appomattox County,11,,,,,,,,,,,,,,,,,,,,,,,,,,"Appomattox County, Virginia",14218,"Appomattox County, Virginia",0
2826,G5100130,2005-2009,,,Virginia,51,Arlington County,13,,,,,,,,,,,,,,,,,,,,,,,,,,"Arlington County, Virginia",206405,"Arlington County, Virginia",0
2827,G5100150,2005-2009,,,Virginia,51,Augusta County,15,,,,,,,,,,,,,,,,,,,,,,,,,,"Augusta County, Virginia",70991,"Augusta County, Virginia",0
2828,G5100170,2005-2009,,,Virginia,51,Bath County,17,,,,,,,,,,,,,,,,,,,,,,,,,,"Bath County, Virginia",4636,"Bath County, Virginia",0
2829,G5100190,2005-2009,,,Virginia,51,Bedford County,19,,,,,,,,,,,,,,,,,,,,,,,,,,"Bedford County, Virginia",65916,"Bedford County, Virginia",0
2830,G5100210,2005-2009,,,Virginia,51,Bland County,21,,,,,,,,,,,,,,,,,,,,,,,,,,"Bland County, Virginia",6792,"Bland County, Virginia",0
2831,G5100230,2005-2009,,,Virginia,51,Botetourt County,23,,,,,,,,,,,,,,,,,,,,,,,,,,"Botetourt County, Virginia",32231,"Botetourt County, Virginia",0
2832,G5100250,2005-2009,,,Virginia,51,Brunswick County,25,,,,,,,,,,,,,,,,,,,,,,,,,,"Brunswick County, Virginia",17786,"Brunswick County, Virginia",0
2833,G5100270,2005-2009,,,Virginia,51,Buchanan County,27,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan County, Virginia",23584,"Buchanan County, Virginia",0
2834,G5100290,2005-2009,,,Virginia,51,Buckingham County,29,,,,,,,,,,,,,,,,,,,,,,,,,,"Buckingham County, Virginia",15932,"Buckingham County, Virginia",0
2835,G5100310,2005-2009,,,Virginia,51,Campbell County,31,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Virginia",52542,"Campbell County, Virginia",0
2836,G5100330,2005-2009,,,Virginia,51,Caroline County,33,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline County, Virginia",26917,"Caroline County, Virginia",0
2837,G5100350,2005-2009,,,Virginia,51,Carroll County,35,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Virginia",29137,"Carroll County, Virginia",0
2838,G5100360,2005-2009,,,Virginia,51,Charles City County,36,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles City County, Virginia",7146,"Charles City County, Virginia",0
2839,G5100370,2005-2009,,,Virginia,51,Charlotte County,37,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlotte County, Virginia",12222,"Charlotte County, Virginia",0
2840,G5100410,2005-2009,,,Virginia,51,Chesterfield County,41,,,,,,,,,,,,,,,,,,,,,,,,,,"Chesterfield County, Virginia",298009,"Chesterfield County, Virginia",0
2841,G5100430,2005-2009,,,Virginia,51,Clarke County,43,,,,,,,,,,,,,,,,,,,,,,,,,,"Clarke County, Virginia",14359,"Clarke County, Virginia",0
2842,G5100450,2005-2009,,,Virginia,51,Craig County,45,,,,,,,,,,,,,,,,,,,,,,,,,,"Craig County, Virginia",5055,"Craig County, Virginia",0
2843,G5100470,2005-2009,,,Virginia,51,Culpeper County,47,,,,,,,,,,,,,,,,,,,,,,,,,,"Culpeper County, Virginia",44923,"Culpeper County, Virginia",0
2844,G5100490,2005-2009,,,Virginia,51,Cumberland County,49,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Virginia",9536,"Cumberland County, Virginia",0
2845,G5100510,2005-2009,,,Virginia,51,Dickenson County,51,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickenson County, Virginia",16099,"Dickenson County, Virginia",0
2846,G5100530,2005-2009,,,Virginia,51,Dinwiddie County,53,,,,,,,,,,,,,,,,,,,,,,,,,,"Dinwiddie County, Virginia",25787,"Dinwiddie County, Virginia",0
2847,G5100570,2005-2009,,,Virginia,51,Essex County,57,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Virginia",10813,"Essex County, Virginia",0
2848,G5100590,2005-2009,,,Virginia,51,Fairfax County,59,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfax County, Virginia",1012751,"Fairfax County, Virginia",0
2849,G5100610,2005-2009,,,Virginia,51,Fauquier County,61,,,,,,,,,,,,,,,,,,,,,,,,,,"Fauquier County, Virginia",66330,"Fauquier County, Virginia",0
2850,G5100630,2005-2009,,,Virginia,51,Floyd County,63,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Virginia",14756,"Floyd County, Virginia",0
2851,G5100650,2005-2009,,,Virginia,51,Fluvanna County,65,,,,,,,,,,,,,,,,,,,,,,,,,,"Fluvanna County, Virginia",25162,"Fluvanna County, Virginia",0
2852,G5100670,2005-2009,,,Virginia,51,Franklin County,67,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Virginia",51023,"Franklin County, Virginia",0
2853,G5100690,2005-2009,,,Virginia,51,Frederick County,69,,,,,,,,,,,,,,,,,,,,,,,,,,"Frederick County, Virginia",72120,"Frederick County, Virginia",0
2854,G5100710,2005-2009,,,Virginia,51,Giles County,71,,,,,,,,,,,,,,,,,,,,,,,,,,"Giles County, Virginia",17193,"Giles County, Virginia",0
2855,G5100730,2005-2009,,,Virginia,51,Gloucester County,73,,,,,,,,,,,,,,,,,,,,,,,,,,"Gloucester County, Virginia",38229,"Gloucester County, Virginia",0
2856,G5100750,2005-2009,,,Virginia,51,Goochland County,75,,,,,,,,,,,,,,,,,,,,,,,,,,"Goochland County, Virginia",20429,"Goochland County, Virginia",0
2857,G5100770,2005-2009,,,Virginia,51,Grayson County,77,,,,,,,,,,,,,,,,,,,,,,,,,,"Grayson County, Virginia",16056,"Grayson County, Virginia",0
2858,G5100790,2005-2009,,,Virginia,51,Greene County,79,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Virginia",17890,"Greene County, Virginia",0
2859,G5100810,2005-2009,,,Virginia,51,Greensville County,81,,,,,,,,,,,,,,,,,,,,,,,,,,"Greensville County, Virginia",11916,"Greensville County, Virginia",0
2860,G5100830,2005-2009,,,Virginia,51,Halifax County,83,,,,,,,,,,,,,,,,,,,,,,,,,,"Halifax County, Virginia",35460,"Halifax County, Virginia",0
2861,G5100850,2005-2009,,,Virginia,51,Hanover County,85,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanover County, Virginia",98602,"Hanover County, Virginia",0
2862,G5100870,2005-2009,,,Virginia,51,Henrico County,87,,,,,,,,,,,,,,,,,,,,,,,,,,"Henrico County, Virginia",289171,"Henrico County, Virginia",0
2863,G5100890,2005-2009,,,Virginia,51,Henry County,89,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Virginia",55480,"Henry County, Virginia",0
2864,G5100910,2005-2009,,,Virginia,51,Highland County,91,,,,,,,,,,,,,,,,,,,,,,,,,,"Highland County, Virginia",2399,"Highland County, Virginia",0
2865,G5100930,2005-2009,,,Virginia,51,Isle of Wight County,93,,,,,,,,,,,,,,,,,,,,,,,,,,"Isle of Wight County, Virginia",34705,"Isle of Wight County, Virginia",0
2866,G5100950,2005-2009,,,Virginia,51,James City County,95,,,,,,,,,,,,,,,,,,,,,,,,,,"James City County, Virginia",60864,"James City County, Virginia",0
2867,G5100970,2005-2009,,,Virginia,51,King and Queen County,97,,,,,,,,,,,,,,,,,,,,,,,,,,"King and Queen County, Virginia",6806,"King and Queen County, Virginia",0
2868,G5100990,2005-2009,,,Virginia,51,King George County,99,,,,,,,,,,,,,,,,,,,,,,,,,,"King George County, Virginia",22286,"King George County, Virginia",0
2869,G5101010,2005-2009,,,Virginia,51,King William County,101,,,,,,,,,,,,,,,,,,,,,,,,,,"King William County, Virginia",15492,"King William County, Virginia",0
2870,G5101030,2005-2009,,,Virginia,51,Lancaster County,103,,,,,,,,,,,,,,,,,,,,,,,,,,"Lancaster County, Virginia",11408,"Lancaster County, Virginia",0
2871,G5101050,2005-2009,,,Virginia,51,Lee County,105,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Virginia",25001,"Lee County, Virginia",0
2872,G5101070,2005-2009,,,Virginia,51,Loudoun County,107,,,,,,,,,,,,,,,,,,,,,,,,,,"Loudoun County, Virginia",277465,"Loudoun County, Virginia",0
2873,G5101090,2005-2009,,,Virginia,51,Louisa County,109,,,,,,,,,,,,,,,,,,,,,,,,,,"Louisa County, Virginia",31661,"Louisa County, Virginia",0
2874,G5101110,2005-2009,,,Virginia,51,Lunenburg County,111,,,,,,,,,,,,,,,,,,,,,,,,,,"Lunenburg County, Virginia",12908,"Lunenburg County, Virginia",0
2875,G5101130,2005-2009,,,Virginia,51,Madison County,113,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Virginia",13571,"Madison County, Virginia",0
2876,G5101150,2005-2009,,,Virginia,51,Mathews County,115,,,,,,,,,,,,,,,,,,,,,,,,,,"Mathews County, Virginia",9011,"Mathews County, Virginia",0
2877,G5101170,2005-2009,,,Virginia,51,Mecklenburg County,117,,,,,,,,,,,,,,,,,,,,,,,,,,"Mecklenburg County, Virginia",31987,"Mecklenburg County, Virginia",0
2878,G5101190,2005-2009,,,Virginia,51,Middlesex County,119,,,,,,,,,,,,,,,,,,,,,,,,,,"Middlesex County, Virginia",10626,"Middlesex County, Virginia",0
2879,G5101210,2005-2009,,,Virginia,51,Montgomery County,121,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Virginia",89109,"Montgomery County, Virginia",0
2880,G5101250,2005-2009,,,Virginia,51,Nelson County,125,,,,,,,,,,,,,,,,,,,,,,,,,,"Nelson County, Virginia",15204,"Nelson County, Virginia",0
2881,G5101270,2005-2009,,,Virginia,51,New Kent County,127,,,,,,,,,,,,,,,,,,,,,,,,,,"New Kent County, Virginia",17137,"New Kent County, Virginia",0
2882,G5101310,2005-2009,,,Virginia,51,Northampton County,131,,,,,,,,,,,,,,,,,,,,,,,,,,"Northampton County, Virginia",13422,"Northampton County, Virginia",0
2883,G5101330,2005-2009,,,Virginia,51,Northumberland County,133,,,,,,,,,,,,,,,,,,,,,,,,,,"Northumberland County, Virginia",12890,"Northumberland County, Virginia",0
2884,G5101350,2005-2009,,,Virginia,51,Nottoway County,135,,,,,,,,,,,,,,,,,,,,,,,,,,"Nottoway County, Virginia",15790,"Nottoway County, Virginia",0
2885,G5101370,2005-2009,,,Virginia,51,Orange County,137,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Virginia",32140,"Orange County, Virginia",0
2886,G5101390,2005-2009,,,Virginia,51,Page County,139,,,,,,,,,,,,,,,,,,,,,,,,,,"Page County, Virginia",24026,"Page County, Virginia",0
2887,G5101410,2005-2009,,,Virginia,51,Patrick County,141,,,,,,,,,,,,,,,,,,,,,,,,,,"Patrick County, Virginia",18755,"Patrick County, Virginia",0
2888,G5101430,2005-2009,,,Virginia,51,Pittsylvania County,143,,,,,,,,,,,,,,,,,,,,,,,,,,"Pittsylvania County, Virginia",61156,"Pittsylvania County, Virginia",0
2889,G5101450,2005-2009,,,Virginia,51,Powhatan County,145,,,,,,,,,,,,,,,,,,,,,,,,,,"Powhatan County, Virginia",27334,"Powhatan County, Virginia",0
2890,G5101470,2005-2009,,,Virginia,51,Prince Edward County,147,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince Edward County, Virginia",21581,"Prince Edward County, Virginia",0
2891,G5101490,2005-2009,,,Virginia,51,Prince George County,149,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince George County, Virginia",36364,"Prince George County, Virginia",0
2892,G5101530,2005-2009,,,Virginia,51,Prince William County,153,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince William County, Virginia",360910,"Prince William County, Virginia",0
2893,G5101550,2005-2009,,,Virginia,51,Pulaski County,155,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Virginia",34910,"Pulaski County, Virginia",0
2894,G5101570,2005-2009,,,Virginia,51,Rappahannock County,157,,,,,,,,,,,,,,,,,,,,,,,,,,"Rappahannock County, Virginia",7171,"Rappahannock County, Virginia",0
2895,G5101590,2005-2009,,,Virginia,51,Richmond County,159,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, Virginia",9070,"Richmond County, Virginia",0
2896,G5101610,2005-2009,,,Virginia,51,Roanoke County,161,,,,,,,,,,,,,,,,,,,,,,,,,,"Roanoke County, Virginia",89905,"Roanoke County, Virginia",0
2897,G5101630,2005-2009,,,Virginia,51,Rockbridge County,163,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockbridge County, Virginia",21311,"Rockbridge County, Virginia",0
2898,G5101650,2005-2009,,,Virginia,51,Rockingham County,165,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockingham County, Virginia",73570,"Rockingham County, Virginia",0
