,GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AHY1E001,NAME_M,AHY1M001
533,G1302970,2013-2017,,,Georgia,13,Walton County,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walton County, Georgia",88695,"Walton County, Georgia",0
534,G1302990,2013-2017,,,Georgia,13,Ware County,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ware County, Georgia",35688,"Ware County, Georgia",0
535,G1303010,2013-2017,,,Georgia,13,Warren County,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Georgia",5410,"Warren County, Georgia",0
536,G1303030,2013-2017,,,Georgia,13,Washington County,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Georgia",20506,"Washington County, Georgia",0
537,G1303050,2013-2017,,,Georgia,13,Wayne County,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Georgia",29833,"Wayne County, Georgia",0
538,G1303070,2013-2017,,,Georgia,13,Webster County,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, Georgia",2627,"Webster County, Georgia",0
539,G1303090,2013-2017,,,Georgia,13,Wheeler County,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wheeler County, Georgia",7952,"Wheeler County, Georgia",0
540,G1303110,2013-2017,,,Georgia,13,White County,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"White County, Georgia",28509,"White County, Georgia",0
541,G1303130,2013-2017,,,Georgia,13,Whitfield County,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Whitfield County, Georgia",103963,"Whitfield County, Georgia",0
542,G1303150,2013-2017,,,Georgia,13,Wilcox County,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilcox County, Georgia",8896,"Wilcox County, Georgia",0
543,G1303170,2013-2017,,,Georgia,13,Wilkes County,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilkes County, Georgia",9905,"Wilkes County, Georgia",0
544,G1303190,2013-2017,,,Georgia,13,Wilkinson County,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilkinson County, Georgia",9147,"Wilkinson County, Georgia",0
545,G1303210,2013-2017,,,Georgia,13,Worth County,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Worth County, Georgia",20809,"Worth County, Georgia",0
546,G1500010,2013-2017,,,Hawaii,15,Hawaii County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hawaii County, Hawaii",196325,"Hawaii County, Hawaii",0
547,G1500030,2013-2017,,,Hawaii,15,Honolulu County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Honolulu County, Hawaii",990060,"Honolulu County, Hawaii",0
548,G1500050,2013-2017,,,Hawaii,15,Kalawao County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kalawao County, Hawaii",86,"Kalawao County, Hawaii",16
549,G1500070,2013-2017,,,Hawaii,15,Kauai County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kauai County, Hawaii",71093,"Kauai County, Hawaii",0
550,G1500090,2013-2017,,,Hawaii,15,Maui County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maui County, Hawaii",164094,"Maui County, Hawaii",16
551,G1600010,2013-2017,,,Idaho,16,Ada County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ada County, Idaho",435117,"Ada County, Idaho",0
552,G1600030,2013-2017,,,Idaho,16,Adams County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Idaho",3946,"Adams County, Idaho",0
553,G1600050,2013-2017,,,Idaho,16,Bannock County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bannock County, Idaho",84113,"Bannock County, Idaho",0
554,G1600070,2013-2017,,,Idaho,16,Bear Lake County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bear Lake County, Idaho",5942,"Bear Lake County, Idaho",0
555,G1600090,2013-2017,,,Idaho,16,Benewah County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benewah County, Idaho",9050,"Benewah County, Idaho",0
556,G1600110,2013-2017,,,Idaho,16,Bingham County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bingham County, Idaho",45369,"Bingham County, Idaho",0
557,G1600130,2013-2017,,,Idaho,16,Blaine County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blaine County, Idaho",21583,"Blaine County, Idaho",0
558,G1600150,2013-2017,,,Idaho,16,Boise County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boise County, Idaho",6968,"Boise County, Idaho",0
559,G1600170,2013-2017,,,Idaho,16,Bonner County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bonner County, Idaho",41855,"Bonner County, Idaho",0
560,G1600190,2013-2017,,,Idaho,16,Bonneville County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bonneville County, Idaho",110404,"Bonneville County, Idaho",0
561,G1600210,2013-2017,,,Idaho,16,Boundary County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boundary County, Idaho",11323,"Boundary County, Idaho",0
562,G1600230,2013-2017,,,Idaho,16,Butte County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butte County, Idaho",2613,"Butte County, Idaho",0
563,G1600250,2013-2017,,,Idaho,16,Camas County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camas County, Idaho",886,"Camas County, Idaho",114
564,G1600270,2013-2017,,,Idaho,16,Canyon County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Canyon County, Idaho",207027,"Canyon County, Idaho",0
565,G1600290,2013-2017,,,Idaho,16,Caribou County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caribou County, Idaho",6862,"Caribou County, Idaho",0
566,G1600310,2013-2017,,,Idaho,16,Cassia County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cassia County, Idaho",23472,"Cassia County, Idaho",0
567,G1600330,2013-2017,,,Idaho,16,Clark County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Idaho",1055,"Clark County, Idaho",114
568,G1600350,2013-2017,,,Idaho,16,Clearwater County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clearwater County, Idaho",8533,"Clearwater County, Idaho",0
569,G1600370,2013-2017,,,Idaho,16,Custer County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Custer County, Idaho",4141,"Custer County, Idaho",0
570,G1600390,2013-2017,,,Idaho,16,Elmore County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elmore County, Idaho",26232,"Elmore County, Idaho",0
571,G1600410,2013-2017,,,Idaho,16,Franklin County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Idaho",13120,"Franklin County, Idaho",0
572,G1600430,2013-2017,,,Idaho,16,Fremont County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fremont County, Idaho",12889,"Fremont County, Idaho",0
573,G1600450,2013-2017,,,Idaho,16,Gem County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gem County, Idaho",16850,"Gem County, Idaho",0
574,G1600470,2013-2017,,,Idaho,16,Gooding County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gooding County, Idaho",15110,"Gooding County, Idaho",0
575,G1600490,2013-2017,,,Idaho,16,Idaho County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Idaho County, Idaho",16275,"Idaho County, Idaho",0
576,G1600510,2013-2017,,,Idaho,16,Jefferson County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Idaho",27410,"Jefferson County, Idaho",0
577,G1600530,2013-2017,,,Idaho,16,Jerome County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jerome County, Idaho",23039,"Jerome County, Idaho",0
578,G1600550,2013-2017,,,Idaho,16,Kootenai County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kootenai County, Idaho",150128,"Kootenai County, Idaho",0
579,G1600570,2013-2017,,,Idaho,16,Latah County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Latah County, Idaho",38697,"Latah County, Idaho",0
580,G1600590,2013-2017,,,Idaho,16,Lemhi County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lemhi County, Idaho",7755,"Lemhi County, Idaho",0
581,G1600610,2013-2017,,,Idaho,16,Lewis County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Idaho",3824,"Lewis County, Idaho",0
582,G1600630,2013-2017,,,Idaho,16,Lincoln County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Idaho",5296,"Lincoln County, Idaho",0
583,G1600650,2013-2017,,,Idaho,16,Madison County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Idaho",38241,"Madison County, Idaho",0
584,G1600670,2013-2017,,,Idaho,16,Minidoka County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Minidoka County, Idaho",20448,"Minidoka County, Idaho",0
585,G1600690,2013-2017,,,Idaho,16,Nez Perce County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nez Perce County, Idaho",40014,"Nez Perce County, Idaho",0
586,G1600710,2013-2017,,,Idaho,16,Oneida County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oneida County, Idaho",4284,"Oneida County, Idaho",0
587,G1600730,2013-2017,,,Idaho,16,Owyhee County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Owyhee County, Idaho",11384,"Owyhee County, Idaho",0
588,G1600750,2013-2017,,,Idaho,16,Payette County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Payette County, Idaho",22839,"Payette County, Idaho",0
589,G1600770,2013-2017,,,Idaho,16,Power County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Power County, Idaho",7667,"Power County, Idaho",0
590,G1600790,2013-2017,,,Idaho,16,Shoshone County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shoshone County, Idaho",12490,"Shoshone County, Idaho",0
591,G1600810,2013-2017,,,Idaho,16,Teton County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Teton County, Idaho",10776,"Teton County, Idaho",0
592,G1600830,2013-2017,,,Idaho,16,Twin Falls County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Twin Falls County, Idaho",82248,"Twin Falls County, Idaho",0
593,G1600850,2013-2017,,,Idaho,16,Valley County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Valley County, Idaho",10104,"Valley County, Idaho",0
594,G1600870,2013-2017,,,Idaho,16,Washington County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Idaho",9996,"Washington County, Idaho",0
595,G1700010,2013-2017,,,Illinois,17,Adams County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Illinois",66787,"Adams County, Illinois",0
596,G1700030,2013-2017,,,Illinois,17,Alexander County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alexander County, Illinois",6776,"Alexander County, Illinois",0
597,G1700050,2013-2017,,,Illinois,17,Bond County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bond County, Illinois",17034,"Bond County, Illinois",0
598,G1700070,2013-2017,,,Illinois,17,Boone County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Illinois",53638,"Boone County, Illinois",0
599,G1700090,2013-2017,,,Illinois,17,Brown County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Illinois",6791,"Brown County, Illinois",0
600,G1700110,2013-2017,,,Illinois,17,Bureau County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bureau County, Illinois",33619,"Bureau County, Illinois",0
601,G1700130,2013-2017,,,Illinois,17,Calhoun County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calhoun County, Illinois",4897,"Calhoun County, Illinois",0
602,G1700150,2013-2017,,,Illinois,17,Carroll County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Illinois",14704,"Carroll County, Illinois",0
603,G1700170,2013-2017,,,Illinois,17,Cass County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Illinois",12880,"Cass County, Illinois",0
604,G1700190,2013-2017,,,Illinois,17,Champaign County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Champaign County, Illinois",207946,"Champaign County, Illinois",0
605,G1700210,2013-2017,,,Illinois,17,Christian County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian County, Illinois",33562,"Christian County, Illinois",0
606,G1700230,2013-2017,,,Illinois,17,Clark County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Illinois",15924,"Clark County, Illinois",0
607,G1700250,2013-2017,,,Illinois,17,Clay County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Illinois",13393,"Clay County, Illinois",0
608,G1700270,2013-2017,,,Illinois,17,Clinton County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Illinois",37640,"Clinton County, Illinois",0
609,G1700290,2013-2017,,,Illinois,17,Coles County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coles County, Illinois",52540,"Coles County, Illinois",0
610,G1700310,2013-2017,,,Illinois,17,Cook County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cook County, Illinois",5238541,"Cook County, Illinois",0
611,G1700330,2013-2017,,,Illinois,17,Crawford County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Illinois",19214,"Crawford County, Illinois",0
612,G1700350,2013-2017,,,Illinois,17,Cumberland County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Illinois",10899,"Cumberland County, Illinois",0
613,G1700370,2013-2017,,,Illinois,17,DeKalb County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DeKalb County, Illinois",104473,"DeKalb County, Illinois",0
614,G1700390,2013-2017,,,Illinois,17,De Witt County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"De Witt County, Illinois",16176,"De Witt County, Illinois",0
615,G1700410,2013-2017,,,Illinois,17,Douglas County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Illinois",19830,"Douglas County, Illinois",0
616,G1700430,2013-2017,,,Illinois,17,DuPage County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DuPage County, Illinois",931826,"DuPage County, Illinois",0
617,G1700450,2013-2017,,,Illinois,17,Edgar County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edgar County, Illinois",17603,"Edgar County, Illinois",0
618,G1700470,2013-2017,,,Illinois,17,Edwards County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edwards County, Illinois",6570,"Edwards County, Illinois",0
619,G1700490,2013-2017,,,Illinois,17,Effingham County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Effingham County, Illinois",34164,"Effingham County, Illinois",0
620,G1700510,2013-2017,,,Illinois,17,Fayette County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Illinois",21980,"Fayette County, Illinois",0
621,G1700530,2013-2017,,,Illinois,17,Ford County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ford County, Illinois",13470,"Ford County, Illinois",0
622,G1700550,2013-2017,,,Illinois,17,Franklin County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Illinois",39302,"Franklin County, Illinois",0
623,G1700570,2013-2017,,,Illinois,17,Fulton County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton County, Illinois",35733,"Fulton County, Illinois",0
624,G1700590,2013-2017,,,Illinois,17,Gallatin County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gallatin County, Illinois",5226,"Gallatin County, Illinois",0
625,G1700610,2013-2017,,,Illinois,17,Greene County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Illinois",13311,"Greene County, Illinois",0
626,G1700630,2013-2017,,,Illinois,17,Grundy County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grundy County, Illinois",50333,"Grundy County, Illinois",0
627,G1700650,2013-2017,,,Illinois,17,Hamilton County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Illinois",8259,"Hamilton County, Illinois",0
628,G1700670,2013-2017,,,Illinois,17,Hancock County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, Illinois",18264,"Hancock County, Illinois",0
629,G1700690,2013-2017,,,Illinois,17,Hardin County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Illinois",4161,"Hardin County, Illinois",0
630,G1700710,2013-2017,,,Illinois,17,Henderson County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, Illinois",6927,"Henderson County, Illinois",0
631,G1700730,2013-2017,,,Illinois,17,Henry County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Illinois",49649,"Henry County, Illinois",0
632,G1700750,2013-2017,,,Illinois,17,Iroquois County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iroquois County, Illinois",28457,"Iroquois County, Illinois",0
633,G1700770,2013-2017,,,Illinois,17,Jackson County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Illinois",59115,"Jackson County, Illinois",0
634,G1700790,2013-2017,,,Illinois,17,Jasper County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jasper County, Illinois",9608,"Jasper County, Illinois",0
635,G1700810,2013-2017,,,Illinois,17,Jefferson County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Illinois",38358,"Jefferson County, Illinois",0
636,G1700830,2013-2017,,,Illinois,17,Jersey County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jersey County, Illinois",22215,"Jersey County, Illinois",0
637,G1700850,2013-2017,,,Illinois,17,Jo Daviess County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jo Daviess County, Illinois",22046,"Jo Daviess County, Illinois",0
638,G1700870,2013-2017,,,Illinois,17,Johnson County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Illinois",12899,"Johnson County, Illinois",0
639,G1700890,2013-2017,,,Illinois,17,Kane County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kane County, Illinois",529402,"Kane County, Illinois",0
640,G1700910,2013-2017,,,Illinois,17,Kankakee County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kankakee County, Illinois",110801,"Kankakee County, Illinois",0
641,G1700930,2013-2017,,,Illinois,17,Kendall County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kendall County, Illinois",122933,"Kendall County, Illinois",0
642,G1700950,2013-2017,,,Illinois,17,Knox County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Illinois",51374,"Knox County, Illinois",0
643,G1700970,2013-2017,,,Illinois,17,Lake County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Illinois",704476,"Lake County, Illinois",0
644,G1700990,2013-2017,,,Illinois,17,LaSalle County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LaSalle County, Illinois",111151,"LaSalle County, Illinois",0
645,G1701010,2013-2017,,,Illinois,17,Lawrence County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Illinois",16457,"Lawrence County, Illinois",0
646,G1701030,2013-2017,,,Illinois,17,Lee County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Illinois",34670,"Lee County, Illinois",0
647,G1701050,2013-2017,,,Illinois,17,Livingston County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, Illinois",36812,"Livingston County, Illinois",0
648,G1701070,2013-2017,,,Illinois,17,Logan County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Illinois",29488,"Logan County, Illinois",0
649,G1701090,2013-2017,,,Illinois,17,McDonough County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McDonough County, Illinois",31597,"McDonough County, Illinois",0
650,G1701110,2013-2017,,,Illinois,17,McHenry County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McHenry County, Illinois",308043,"McHenry County, Illinois",0
651,G1701130,2013-2017,,,Illinois,17,McLean County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McLean County, Illinois",173231,"McLean County, Illinois",0
652,G1701150,2013-2017,,,Illinois,17,Macon County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, Illinois",107587,"Macon County, Illinois",0
653,G1701170,2013-2017,,,Illinois,17,Macoupin County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Macoupin County, Illinois",45960,"Macoupin County, Illinois",0
654,G1701190,2013-2017,,,Illinois,17,Madison County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Illinois",266153,"Madison County, Illinois",0
655,G1701210,2013-2017,,,Illinois,17,Marion County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Illinois",38305,"Marion County, Illinois",0
656,G1701230,2013-2017,,,Illinois,17,Marshall County,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Illinois",11925,"Marshall County, Illinois",0
657,G1701250,2013-2017,,,Illinois,17,Mason County,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mason County, Illinois",13904,"Mason County, Illinois",0
658,G1701270,2013-2017,,,Illinois,17,Massac County,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Massac County, Illinois",14594,"Massac County, Illinois",0
659,G1701290,2013-2017,,,Illinois,17,Menard County,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Menard County, Illinois",12416,"Menard County, Illinois",0
660,G1701310,2013-2017,,,Illinois,17,Mercer County,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, Illinois",15794,"Mercer County, Illinois",0
661,G1701330,2013-2017,,,Illinois,17,Monroe County,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Illinois",33739,"Monroe County, Illinois",0
662,G1701350,2013-2017,,,Illinois,17,Montgomery County,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Illinois",29173,"Montgomery County, Illinois",0
663,G1701370,2013-2017,,,Illinois,17,Morgan County,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Illinois",34442,"Morgan County, Illinois",0
664,G1701390,2013-2017,,,Illinois,17,Moultrie County,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moultrie County, Illinois",14711,"Moultrie County, Illinois",0
665,G1701410,2013-2017,,,Illinois,17,Ogle County,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ogle County, Illinois",51619,"Ogle County, Illinois",0
666,G1701430,2013-2017,,,Illinois,17,Peoria County,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peoria County, Illinois",186145,"Peoria County, Illinois",0
667,G1701450,2013-2017,,,Illinois,17,Perry County,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Illinois",21467,"Perry County, Illinois",0
668,G1701470,2013-2017,,,Illinois,17,Piatt County,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piatt County, Illinois",16433,"Piatt County, Illinois",0
669,G1701490,2013-2017,,,Illinois,17,Pike County,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Illinois",15930,"Pike County, Illinois",0
670,G1701510,2013-2017,,,Illinois,17,Pope County,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pope County, Illinois",4360,"Pope County, Illinois",0
671,G1701530,2013-2017,,,Illinois,17,Pulaski County,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Illinois",5691,"Pulaski County, Illinois",0
672,G1701550,2013-2017,,,Illinois,17,Putnam County,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Illinois",5771,"Putnam County, Illinois",0
673,G1701570,2013-2017,,,Illinois,17,Randolph County,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, Illinois",32829,"Randolph County, Illinois",0
674,G1701590,2013-2017,,,Illinois,17,Richland County,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, Illinois",15953,"Richland County, Illinois",0
675,G1701610,2013-2017,,,Illinois,17,Rock Island County,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rock Island County, Illinois",146205,"Rock Island County, Illinois",0
676,G1701630,2013-2017,,,Illinois,17,St. Clair County,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Clair County, Illinois",264433,"St. Clair County, Illinois",0
677,G1701650,2013-2017,,,Illinois,17,Saline County,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saline County, Illinois",24430,"Saline County, Illinois",0
678,G1701670,2013-2017,,,Illinois,17,Sangamon County,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sangamon County, Illinois",198134,"Sangamon County, Illinois",0
679,G1701690,2013-2017,,,Illinois,17,Schuyler County,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schuyler County, Illinois",7181,"Schuyler County, Illinois",0
680,G1701710,2013-2017,,,Illinois,17,Scott County,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Illinois",5109,"Scott County, Illinois",0
681,G1701730,2013-2017,,,Illinois,17,Shelby County,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Illinois",21906,"Shelby County, Illinois",0
682,G1701750,2013-2017,,,Illinois,17,Stark County,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stark County, Illinois",5551,"Stark County, Illinois",0
683,G1701770,2013-2017,,,Illinois,17,Stephenson County,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stephenson County, Illinois",45839,"Stephenson County, Illinois",0
684,G1701790,2013-2017,,,Illinois,17,Tazewell County,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tazewell County, Illinois",134695,"Tazewell County, Illinois",0
685,G1701810,2013-2017,,,Illinois,17,Union County,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Illinois",17267,"Union County, Illinois",0
686,G1701830,2013-2017,,,Illinois,17,Vermilion County,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vermilion County, Illinois",79207,"Vermilion County, Illinois",0
687,G1701850,2013-2017,,,Illinois,17,Wabash County,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wabash County, Illinois",11568,"Wabash County, Illinois",0
688,G1701870,2013-2017,,,Illinois,17,Warren County,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Illinois",17429,"Warren County, Illinois",0
689,G1701890,2013-2017,,,Illinois,17,Washington County,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Illinois",14260,"Washington County, Illinois",0
690,G1701910,2013-2017,,,Illinois,17,Wayne County,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Illinois",16569,"Wayne County, Illinois",0
